,Location Name,Part Name,Received Date,Kitting Boxing Date,CycleCount,Serial Number,Parameter,DC_Status,Lower Limit,Measurement MIN,Measurement MAX,Measurement AVG,Upper Limit
951,Location 1,Part 1,5/31/2013 10:46:42 PM,6/17/2013 11:31:15 AM,2,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
952,Location 1,Part 1,5/31/2013 10:46:42 PM,6/17/2013 11:31:15 AM,2,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
953,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
954,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6307,17.6307,17.6307,17.656
955,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3466,0.3466,0.3466,0.364
956,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1346,0.1346,0.1346,0.141
957,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5809,0.5809,0.5809,0.592
958,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,Surface Roughness- Post Blast,Pass,200.0,261.0,276.0,269.25,300.0
959,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
960,Location 1,Part 1,08/02/2013 21:29,8/14/2013 11:44:15 AM,3,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
961,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
962,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6316,17.6316,17.6316,17.656
963,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3462,0.3462,0.3462,0.364
964,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1342,0.1342,0.1342,0.141
965,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5812,0.5812,0.5812,0.592
966,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,Surface Roughness- Post Blast,Pass,200.0,234.7,245.2,239.3,300.0
967,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
968,Location 1,Part 1,10/03/2013 14:22,10/17/2013 2:04:34 PM,4,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
969,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,CDI - Flatness,Pass,0.0,0.0009,0.0009,0.0009,0.002
970,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6322,17.6322,17.6322,17.656
971,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3457,0.3457,0.3457,0.364
972,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.134,0.134,0.134,0.141
973,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5813,0.5813,0.5813,0.592
974,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,Surface Roughness- Post Blast,Pass,200.0,234.0,284.0,268.0,300.0
975,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
976,Location 1,Part 1,12/05/2013 14:02,12/17/2013 2:12:48 PM,5,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
977,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,Incoming Weight,Pass,15.0,32.0,32.0,32.0,50.0
978,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,Post Strip Weight,Pass,15.0,19.2,19.2,19.2,50.0
979,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,CDI - Flatness,Pass,0.0,0.0011,0.0011,0.0011,0.002
980,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6379,17.6379,17.6379,17.656
981,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.341,0.341,0.341,0.364
982,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1309,0.1309,0.1309,0.141
983,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.584,0.584,0.584,0.592
984,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,Surface Roughness- Post Blast,Pass,200.0,240.0,263.3,248.25,300.0
985,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,133.7,240.6,175.9833333,1000.0
986,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
987,Location 1,Part 1,01/07/2015 17:30,1/24/2015 11:16:02 AM,6,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
988,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,Incoming Weight,Pass,15.0,29.0,29.0,29.0,50.0
989,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,Post Strip Weight,Pass,15.0,19.2,19.2,19.2,50.0
990,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,CDI - Flatness,Pass,0.0,0.0012,0.0012,0.0012,0.002
991,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6381,17.6381,17.6381,17.656
992,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3404,0.3404,0.3404,0.364
993,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1301,0.1301,0.1301,0.141
994,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5839,0.5839,0.5839,0.592
995,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,Surface Roughness- Post Blast,Pass,200.0,246.6,270.1,258.075,300.0
996,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,95.8,185.4,136.45,1000.0
997,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
998,Location 1,Part 1,2/21/2015 12:55:59 AM,2/25/2015 2:25:31 PM,7,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
999,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,Incoming Weight,Pass,15.0,29.8,29.8,29.8,50.0
1000,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,Post Strip Weight,Pass,15.0,19.4,19.4,19.4,50.0
1001,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,CDI - Flatness,Pass,0.0,0.0013,0.0013,0.0013,0.002
1002,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6379,17.6379,17.6379,17.656
1003,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.341,0.341,0.341,0.364
1004,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1308,0.1308,0.1308,0.141
1005,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5847,0.5847,0.5847,0.592
1006,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,Surface Roughness- Post Blast,Pass,200.0,240.0,261.7,250.425,300.0
1007,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,374.9,522.7,428.5833333,1000.0
1008,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1009,Location 1,Part 1,7/22/2015 10:06:29 PM,7/28/2015 1:34:30 PM,8,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1010,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,Incoming Weight,Pass,15.0,23.6,23.6,23.6,50.0
1011,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,Post Strip Weight,Pass,15.0,19.2,19.2,19.2,50.0
1012,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1013,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6406,17.6406,17.6406,17.656
1014,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3398,0.3398,0.3398,0.364
1015,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1306,0.1306,0.1306,0.141
1016,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5847,0.5847,0.5847,0.592
1017,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,Surface Roughness- Post Blast,Pass,200.0,257.9,277.7,269.05,300.0
1018,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,109.0,175.2,133.0833333,1000.0
1019,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1020,Location 1,Part 1,09/03/2015 1:52,9/15/2015 12:38:44 PM,9,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1021,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,Incoming Weight,Pass,15.0,29.2,29.2,29.2,50.0
1022,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
1023,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,CDI - Flatness,Pass,0.0,0.0018,0.0018,0.0018,0.002
1024,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6418,17.6418,17.6418,17.656
1025,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.339,0.339,0.339,0.364
1026,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.13,0.13,0.13,0.141
1027,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.585,0.585,0.585,0.592
1028,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,Surface Roughness- Post Blast,Pass,200.0,247.6,261.0,253.8,300.0
1029,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,94.3,160.4,123.9333333,1000.0
1030,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1031,Location 1,Part 1,10/19/2015 8:37:18 PM,10/29/2015 2:04:29 PM,10,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1032,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,Incoming Weight,Pass,15.0,29.0,29.0,29.0,50.0
1033,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,Post Strip Weight,Pass,15.0,19.2,19.2,19.2,50.0
1034,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1035,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6399,17.6399,17.6399,17.656
1036,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3398,0.3398,0.3398,0.364
1037,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1304,0.1304,0.1304,0.141
1038,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5855,0.5855,0.5855,0.592
1039,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,Surface Roughness- Post Blast,Pass,200.0,240.4,258.6,248.725,300.0
1040,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,381.2,621.4,504.9166667,1000.0
1041,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1042,Location 1,Part 1,11/19/2015 3:09:26 AM,11/25/2015 10:58:51 AM,11,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1043,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,Incoming Weight,Pass,15.0,28.4,28.4,28.4,50.0
1044,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,Post Strip Weight,Pass,15.0,19.0,19.0,19.0,50.0
1045,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1046,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.637,17.637,17.637,17.656
1047,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.34,0.34,0.34,0.364
1048,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1303,0.1303,0.1303,0.141
1049,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.586,0.586,0.586,0.592
1050,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,Surface Roughness- Post Blast,Pass,200.0,266.2,272.1,269.275,300.0
1051,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,234.7,450.3,346.8333333,1000.0
1052,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1053,Location 1,Part 1,12/22/2015 12:54:35 AM,01/05/2016 15:50,12,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
1054,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,18,SN10,Incoming Weight,Pass,15.0,29.4,29.4,29.4,50.0
1055,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
1056,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,CDI - Flatness,Pass,0.0,0.0011,0.0011,0.0011,0.002
1057,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.64,17.64,17.64,17.656
1058,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3383,0.3383,0.3383,0.364
1059,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1307,0.1307,0.1307,0.141
1060,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.585,0.585,0.585,0.592
1061,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,Surface Roughness- Post Blast,Pass,200.0,274.3,282.6,278.15,300.0
1062,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,257.0,305.0,279.5,1000.0
1063,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1064,Location 1,Part 1,1/27/2016 11:37:06 PM,02/08/2016 16:29,13,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1065,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,Incoming Weight,Pass,15.0,26.0,26.0,26.0,50.0
1066,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,Post Strip Weight,Pass,15.0,19.0,19.0,19.0,50.0
1067,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1068,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.641,17.641,17.641,17.656
1069,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.338,0.338,0.338,0.364
1070,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1297,0.1297,0.1297,0.141
1071,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5855,0.5855,0.5855,0.592
1072,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,Surface Roughness- Post Blast,Pass,200.0,277.3,286.7,281.675,300.0
1073,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,169.7,285.3,222.3666667,1000.0
1074,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1075,Location 1,Part 1,03/09/2016 22:01,3/21/2016 3:35:34 PM,14,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
1076,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,Incoming Weight,Pass,15.0,26.2,26.2,26.2,50.0
1077,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
1078,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,CDI - Flatness,Pass,0.0,0.0011,0.0011,0.0011,0.002
1079,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6411,17.6411,17.6411,17.656
1080,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3387,0.3387,0.3387,0.364
1081,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1297,0.1297,0.1297,0.141
1082,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,CDI - Miscellaneous- Distance,Pass,0.572,0.5859,0.5859,0.5859,0.592
1083,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,Surface Roughness- Post Blast,Pass,200.0,252.7,260.4,256.775,300.0
1084,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,Inner Honey Comb Ra (L1 - L6),Pass,0.0,175.6,250.4,203.7,1000.0
1085,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1086,Location 1,Part 1,04/11/2016 23:54,05/06/2016 15:39,15,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
1087,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,Incoming Weight,Pass,15.0,29.0,29.0,29.0,50.0
1088,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
1089,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1090,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.641,17.641,17.641,17.656
1091,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.337,0.337,0.337,0.364
1092,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.127,0.127,0.127,0.141
1093,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,CDI - Distance,Pass,0.572,0.587,0.587,0.587,0.592
1094,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,Surface Roughness- Post Blast,Pass,200.0,219.0,241.0,233.25,300.0
1095,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,Inner Cells,Pass,0.0,229.0,445.0,340.6666667,1000.0
1096,Location 2,Part 1,5/25/2016 5:25:17 PM,06/06/2016 17:56,16,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1097,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,Incoming Weight,Pass,15.0,29.2,29.2,29.2,50.0
1098,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
1099,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1100,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.643,17.643,17.643,17.656
1101,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,CDI - Upper Lip Radial Thickness,Pass,0.326,0.337,0.337,0.337,0.364
1102,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
1103,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,CDI - Distance,Pass,0.572,0.587,0.587,0.587,0.592
1104,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,Surface Roughness- Post Blast,Pass,200.0,216.0,291.0,266.0,300.0
1105,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,Inner Cells,Pass,0.0,179.0,355.0,293.6666667,1000.0
1106,Location 2,Part 1,08/07/2017 15:31,8/15/2017 12:34:55 AM,17,SN10,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1107,Location 2,Part 1,9/19/2017 7:37:16 PM,10/05/2017 1:28,18,SN10,Incoming Weight,Pass,15.0,26.0,26.0,26.0,50.0
1108,Location 2,Part 1,9/19/2017 7:37:16 PM,10/05/2017 1:28,18,SN10,Post Strip Weight,Pass,15.0,18.6,18.6,18.6,50.0
